PR_ALMACEN,PR_CLAVE,PR_DESCRIPCION,PR_COSTO,PR_EXISTENCIA,CLASIFICACION1,PROVEEDOR,PS_NOMBRE
105,C117080041,ARETES MILAGRITO VIRGEN 1Q401,223.58,0,66,1708,GABRIELA SANCHEZ
106,C117080041,ARETES MILAGRITO VIRGEN 1Q401,223.58,0,66,1708,GABRIELA SANCHEZ
101,C117080042,ARETES CORAZON QUERIDO MEXICO CH PIEDRAS 1Q052,307.63,0,66,1708,GABRIELA SANCHEZ
103,C117080042,ARETES CORAZON QUERIDO MEXICO CH PIEDRAS 1Q052,307.63,0,66,1708,GABRIELA SANCHEZ
104,C117080042,ARETES CORAZON QUERIDO MEXICO CH PIEDRAS 1Q052,307.63,0,66,1708,GABRIELA SANCHEZ
105,C117080042,ARETES CORAZON QUERIDO MEXICO CH PIEDRAS 1Q052,307.63,0,66,1708,GABRIELA SANCHEZ
106,C117080042,ARETES CORAZON QUERIDO MEXICO CH PIEDRAS 1Q052,307.63,0,66,1708,GABRIELA SANCHEZ
101,C117080043,ARETES GALLO OTOMI VARIAS PIEDRAS 18341,358.06,0,66,1708,GABRIELA SANCHEZ
103,C117080043,ARETES GALLO OTOMI VARIAS PIEDRAS 18341,358.06,0,66,1708,GABRIELA SANCHEZ
104,C117080043,ARETES GALLO OTOMI VARIAS PIEDRAS 18341,358.06,0,66,1708,GABRIELA SANCHEZ
105,C117080043,ARETES GALLO OTOMI VARIAS PIEDRAS 18341,358.06,0,66,1708,GABRIELA SANCHEZ
106,C117080043,ARETES GALLO OTOMI VARIAS PIEDRAS 18341,358.06,0,66,1708,GABRIELA SANCHEZ
101,C117080044,ARETES FLORECITA MINI 14541,150.73,0,66,1708,GABRIELA SANCHEZ
103,C117080044,ARETES FLORECITA MINI 14541,150.73,0,66,1708,GABRIELA SANCHEZ
104,C117080044,ARETES FLORECITA MINI 14541,150.73,0,66,1708,GABRIELA SANCHEZ
105,C117080044,ARETES FLORECITA MINI 14541,150.73,0,66,1708,GABRIELA SANCHEZ
106,C117080044,ARETES FLORECITA MINI 14541,150.73,0,66,1708,GABRIELA SANCHEZ
101,C117080045,ARETES ROCITA VARIAS PIEDRAS14351,189.96,0,66,1708,GABRIELA SANCHEZ
103,C117080045,ARETES ROCITA VARIAS PIEDRAS14351,189.96,0,66,1708,GABRIELA SANCHEZ
104,C117080045,ARETES ROCITA VARIAS PIEDRAS14351,189.96,0,66,1708,GABRIELA SANCHEZ
105,C117080045,ARETES ROCITA VARIAS PIEDRAS14351,189.96,0,66,1708,GABRIELA SANCHEZ
106,C117080045,ARETES ROCITA VARIAS PIEDRAS14351,189.96,0,66,1708,GABRIELA SANCHEZ
101,C117080046,ARETES MUNECA DE LISTONES CH VARIAS PIEDRAS 13282,386.08,0,66,1708,GABRIELA SANCHEZ
103,C117080046,ARETES MUNECA DE LISTONES CH VARIAS PIEDRAS 13282,386.08,0,66,1708,GABRIELA SANCHEZ
104,C117080046,ARETES MUNECA DE LISTONES CH VARIAS PIEDRAS 13282,386.08,0,66,1708,GABRIELA SANCHEZ
105,C117080046,ARETES MUNECA DE LISTONES CH VARIAS PIEDRAS 13282,386.08,0,66,1708,GABRIELA SANCHEZ
106,C117080046,ARETES MUNECA DE LISTONES CH VARIAS PIEDRAS 13282,386.08,0,66,1708,GABRIELA SANCHEZ
101,C117080047,ARETES CALACA CON ROSA CH 13C074,615.82,0,66,1708,GABRIELA SANCHEZ
103,C117080047,ARETES CALACA CON ROSA CH 13C074,615.82,0,66,1708,GABRIELA SANCHEZ
104,C117080047,ARETES CALACA CON ROSA CH 13C074,615.82,0,66,1708,GABRIELA SANCHEZ
105,C117080047,ARETES CALACA CON ROSA CH 13C074,615.82,0,66,1708,GABRIELA SANCHEZ
106,C117080047,ARETES CALACA CON ROSA CH 13C074,615.82,0,66,1708,GABRIELA SANCHEZ
101,C117080048,ARETES GUITARRA CH VARIAS PIEDRAS 13521,229.18,0,66,1708,GABRIELA SANCHEZ
103,C117080048,ARETES GUITARRA CH VARIAS PIEDRAS 13521,229.18,0,66,1708,GABRIELA SANCHEZ
104,C117080048,ARETES GUITARRA CH VARIAS PIEDRAS 13521,229.18,0,66,1708,GABRIELA SANCHEZ
105,C117080048,ARETES GUITARRA CH VARIAS PIEDRAS 13521,229.18,0,66,1708,GABRIELA SANCHEZ
106,C117080048,ARETES GUITARRA CH VARIAS PIEDRAS 13521,229.18,0,66,1708,GABRIELA SANCHEZ
101,C117080049,ARETES TROMPO MINI VARIAS PIEDRAS 13981,111.51,0,66,1708,GABRIELA SANCHEZ
103,C117080049,ARETES TROMPO MINI VARIAS PIEDRAS 13981,111.51,0,66,1708,GABRIELA SANCHEZ
104,C117080049,ARETES TROMPO MINI VARIAS PIEDRAS 13981,111.51,0,66,1708,GABRIELA SANCHEZ
105,C117080049,ARETES TROMPO MINI VARIAS PIEDRAS 13981,111.51,0,66,1708,GABRIELA SANCHEZ
106,C117080049,ARETES TROMPO MINI VARIAS PIEDRAS 13981,111.51,0,66,1708,GABRIELA SANCHEZ
101,C117080050,ARETES FLOR PISTILO VARIAS PIEDRAS 18242,374.87,0,66,1708,GABRIELA SANCHEZ
103,C117080050,ARETES FLOR PISTILO VARIAS PIEDRAS 18242,374.87,0,66,1708,GABRIELA SANCHEZ
104,C117080050,ARETES FLOR PISTILO VARIAS PIEDRAS 18242,374.87,0,66,1708,GABRIELA SANCHEZ
105,C117080050,ARETES FLOR PISTILO VARIAS PIEDRAS 18242,374.87,0,66,1708,GABRIELA SANCHEZ
106,C117080050,ARETES FLOR PISTILO VARIAS PIEDRAS 18242,374.87,0,66,1708,GABRIELA SANCHEZ
101,C117080051,ARETES CALACA 13C072,554.18,0,66,1708,GABRIELA SANCHEZ
103,C117080051,ARETES CALACA 13C072,554.18,0,66,1708,GABRIELA SANCHEZ
104,C117080051,ARETES CALACA 13C072,554.18,0,66,1708,GABRIELA SANCHEZ
105,C117080051,ARETES CALACA 13C072,554.18,0,66,1708,GABRIELA SANCHEZ
106,C117080051,ARETES CALACA 13C072,554.18,0,66,1708,GABRIELA SANCHEZ
101,C117080052,ARETES 2 CALAVERAS MINI VARIAS PIEDRAS 13C081,122.72,0,66,1708,GABRIELA SANCHEZ
103,C117080052,ARETES 2 CALAVERAS MINI VARIAS PIEDRAS 13C081,122.72,0,66,1708,GABRIELA SANCHEZ
104,C117080052,ARETES 2 CALAVERAS MINI VARIAS PIEDRAS 13C081,122.72,0,66,1708,GABRIELA SANCHEZ
105,C117080052,ARETES 2 CALAVERAS MINI VARIAS PIEDRAS 13C081,122.72,0,66,1708,GABRIELA SANCHEZ
106,C117080052,ARETES 2 CALAVERAS MINI VARIAS PIEDRAS 13C081,122.72,0,66,1708,GABRIELA SANCHEZ
101,C117080053,ARETES CALAVERA CON FLOR VARIAS PIEDRAS 13C011,167.54,0,66,1708,GABRIELA SANCHEZ
103,C117080053,ARETES CALAVERA CON FLOR VARIAS PIEDRAS 13C011,167.54,0,66,1708,GABRIELA SANCHEZ
104,C117080053,ARETES CALAVERA CON FLOR VARIAS PIEDRAS 13C011,167.54,0,66,1708,GABRIELA SANCHEZ
105,C117080053,ARETES CALAVERA CON FLOR VARIAS PIEDRAS 13C011,167.54,0,66,1708,GABRIELA SANCHEZ
106,C117080053,ARETES CALAVERA CON FLOR VARIAS PIEDRAS 13C011,167.54,0,66,1708,GABRIELA SANCHEZ
101,C117080054,ARETES BURRO Y PINATA 5 PICOS VARIAS PIEDRAS 13111,313.23,0,66,1708,GABRIELA SANCHEZ
103,C117080054,ARETES BURRO Y PINATA 5 PICOS VARIAS PIEDRAS 13111,313.23,0,66,1708,GABRIELA SANCHEZ
104,C117080054,ARETES BURRO Y PINATA 5 PICOS VARIAS PIEDRAS 13111,313.23,0,66,1708,GABRIELA SANCHEZ
105,C117080054,ARETES BURRO Y PINATA 5 PICOS VARIAS PIEDRAS 13111,313.23,0,66,1708,GABRIELA SANCHEZ
106,C117080054,ARETES BURRO Y PINATA 5 PICOS VARIAS PIEDRAS 13111,313.23,0,66,1708,GABRIELA SANCHEZ
101,C117080055,ARETES PAPEL PICADO Y PINATA 5 PICOS CARIAS PIEDRAS 13762,313.23,0,66,1708,GABRIELA SANCHEZ
103,C117080055,ARETES PAPEL PICADO Y PINATA 5 PICOS CARIAS PIEDRAS 13762,313.23,0,66,1708,GABRIELA SANCHEZ
104,C117080055,ARETES PAPEL PICADO Y PINATA 5 PICOS CARIAS PIEDRAS 13762,313.23,0,66,1708,GABRIELA SANCHEZ
105,C117080055,ARETES PAPEL PICADO Y PINATA 5 PICOS CARIAS PIEDRAS 13762,313.23,0,66,1708,GABRIELA SANCHEZ
106,C117080055,ARETES PAPEL PICADO Y PINATA 5 PICOS CARIAS PIEDRAS 13762,313.23,0,66,1708,GABRIELA SANCHEZ
101,C117080056,DIJE CADENA MUNECA DE LISTONES CH VARIAS PIEDRAS 143281,346.85,0,66,1708,GABRIELA SANCHEZ
103,C117080056,DIJE CADENA MUNECA DE LISTONES CH VARIAS PIEDRAS 143281,346.85,0,66,1708,GABRIELA SANCHEZ
104,C117080056,DIJE CADENA MUNECA DE LISTONES CH VARIAS PIEDRAS 143281,346.85,0,66,1708,GABRIELA SANCHEZ
105,C117080056,DIJE CADENA MUNECA DE LISTONES CH VARIAS PIEDRAS 143281,346.85,0,66,1708,GABRIELA SANCHEZ
106,C117080056,DIJE CADENA MUNECA DE LISTONES CH VARIAS PIEDRAS 143281,346.85,0,66,1708,GABRIELA SANCHEZ
104,C012095072,CHIHUAHUENO C RUEDAS MICHOACAN,1680,0,57,95,MARIO LOPEZ TORRES
101,C117080057,DIJE CADENA MUNECA DE LISTA MINI VARIAS PIEDRAS 143513,262.8,0,66,1708,GABRIELA SANCHEZ
103,C117080057,DIJE CADENA MUNECA DE LISTA MINI VARIAS PIEDRAS 143513,262.8,0,66,1708,GABRIELA SANCHEZ
104,C117080057,DIJE CADENA MUNECA DE LISTA MINI VARIAS PIEDRAS 143513,262.8,0,66,1708,GABRIELA SANCHEZ
105,C117080057,DIJE CADENA MUNECA DE LISTA MINI VARIAS PIEDRAS 143513,262.8,0,66,1708,GABRIELA SANCHEZ
106,C117080057,DIJE CADENA MUNECA DE LISTA MINI VARIAS PIEDRAS 143513,262.8,0,66,1708,GABRIELA SANCHEZ
101,C117080058,DIJE CADENA BURRITO VARIAS PIEDRAS 143111,324.44,0,66,1708,GABRIELA SANCHEZ
103,C117080058,DIJE CADENA BURRITO VARIAS PIEDRAS 143111,324.44,0,66,1708,GABRIELA SANCHEZ
104,C117080058,DIJE CADENA BURRITO VARIAS PIEDRAS 143111,324.444,0,66,1708,GABRIELA SANCHEZ
105,C117080058,DIJE CADENA BURRITO VARIAS PIEDRAS 143111,324.44,0,66,1708,GABRIELA SANCHEZ
106,C117080058,DIJE CADENA BURRITO VARIAS PIEDRAS 143111,324.44,0,66,1708,GABRIELA SANCHEZ
101,C117080060,DIJE CADENA CALAVERA OJOS FLOR ROSA POMPON CH  143C142,391.68,0,66,1708,GABRIELA SANCHEZ
103,C117080060,DIJE CADENA CALAVERA OJOS FLOR ROSA POMPON CH  143C142,391.68,0,66,1708,GABRIELA SANCHEZ
104,C117080060,DIJE CADENA CALAVERA OJOS FLOR ROSA POMPON CH  143C142,391.68,0,66,1708,GABRIELA SANCHEZ
105,C117080060,DIJE CADENA CALAVERA OJOS FLOR ROSA POMPON CH  143C142,391.68,0,66,1708,GABRIELA SANCHEZ
106,C117080060,DIJE CADENA CALAVERA OJOS FLOR ROSA POMPON CH  143C142,391.68,0,66,1708,GABRIELA SANCHEZ
101,C117080061,JUEGO SEDA DELGADA AGAVE SUENO 2.1 V.P. 66541,223.58,0,66,1708,GABRIELA SANCHEZ
103,C117080061,JUEGO SEDA DELGADA AGAVE SUENO 2.1 V.P. 66541,223.58,0,66,1708,GABRIELA SANCHEZ
104,C117080061,JUEGO SEDA DELGADA AGAVE SUENO 2.1 V.P. 66541,223.58,0,66,1708,GABRIELA SANCHEZ
105,C117080061,JUEGO SEDA DELGADA AGAVE SUENO 2.1 V.P. 66541,223.58,0,66,1708,GABRIELA SANCHEZ
106,C117080061,JUEGO SEDA DELGADA AGAVE SUENO 2.1 V.P. 66541,223.58,0,66,1708,GABRIELA SANCHEZ
101,C117080063,ARETES CORAZON MEDIO RESPLANDOR V.P. 1Q192,554.18,0,66,1708,GABRIELA SANCHEZ
103,C117080063,ARETES CORAZON MEDIO RESPLANDOR V.P. 1Q192,554.18,0,66,1708,GABRIELA SANCHEZ
104,C117080063,ARETES CORAZON MEDIO RESPLANDOR V.P. 1Q192,554.18,0,66,1708,GABRIELA SANCHEZ
105,C117080063,ARETES CORAZON MEDIO RESPLANDOR V.P. 1Q192,554.18,0,66,1708,GABRIELA SANCHEZ
106,C117080063,ARETES CORAZON MEDIO RESPLANDOR V.P. 1Q192,554.18,0,66,1708,GABRIELA SANCHEZ
101,C117080064,ARETES SILLITA  V.P. 13242,587.8,0,66,1708,GABRIELA SANCHEZ
103,C117080064,ARETES SILLITA  V.P. 13242,587.8,0,66,1708,GABRIELA SANCHEZ
104,C117080064,ARETES SILLITA  V.P. 13242,587.8,0,66,1708,GABRIELA SANCHEZ
105,C117080064,ARETES SILLITA  V.P. 13242,587.8,0,66,1708,GABRIELA SANCHEZ
106,C117080064,ARETES SILLITA  V.P. 13242,587.8,0,66,1708,GABRIELA SANCHEZ
101,C117080065,ARETES FLOR CRUZ CH V.P.  18361,453.32,0,66,1708,GABRIELA SANCHEZ
103,C117080065,ARETES FLOR CRUZ CH V.P.  18361,453.32,0,66,1708,GABRIELA SANCHEZ
104,C117080065,ARETES FLOR CRUZ CH V.P.  18361,453.32,0,66,1708,GABRIELA SANCHEZ
105,C117080065,ARETES FLOR CRUZ CH V.P.  18361,453.32,0,66,1708,GABRIELA SANCHEZ
106,C117080065,ARETES FLOR CRUZ CH V.P.  18361,453.32,0,66,1708,GABRIELA SANCHEZ
101,C117080066,ARETES CORAZON CON PALOMAS/CORAZONES  CH V.P.  1Q071,386.08,0,66,1708,GABRIELA SANCHEZ
103,C117080066,ARETES CORAZON CON PALOMAS/CORAZONES  CH V.P.  1Q071,386.08,0,66,1708,GABRIELA SANCHEZ
104,C117080066,ARETES CORAZON CON PALOMAS/CORAZONES  CH V.P.  1Q071,386.08,0,66,1708,GABRIELA SANCHEZ
105,C117080066,ARETES CORAZON CON PALOMAS/CORAZONES  CH V.P.  1Q071,386.08,0,66,1708,GABRIELA SANCHEZ
106,C117080066,ARETES CORAZON CON PALOMAS/CORAZONES  CH V.P.  1Q071,386.08,0,66,1708,GABRIELA SANCHEZ
101,C117080067,ARETES BICHO HOJA CH V.P. 12261,335.65,0,66,1708,GABRIELA SANCHEZ
103,C117080067,ARETES BICHO HOJA CH V.P. 12261,335.65,0,66,1708,GABRIELA SANCHEZ
104,C117080067,ARETES BICHO HOJA CH V.P. 12261,335.65,0,66,1708,GABRIELA SANCHEZ
105,C117080067,ARETES BICHO HOJA CH V.P. 12261,335.65,0,66,1708,GABRIELA SANCHEZ
106,C117080067,ARETES BICHO HOJA CH V.P. 12261,335.65,0,66,1708,GABRIELA SANCHEZ
101,C117080068,DIJE CADENA CALAVERA OJOS CORAZON CH V.P. 143C041,257.2,0,66,1708,GABRIELA SANCHEZ
103,C117080068,DIJE CADENA CALAVERA OJOS CORAZON CH V.P. 143C041,257.2,0,66,1708,GABRIELA SANCHEZ
104,C117080068,DIJE CADENA CALAVERA OJOS CORAZON CH V.P. 143C041,257.2,0,66,1708,GABRIELA SANCHEZ
105,C117080068,DIJE CADENA CALAVERA OJOS CORAZON CH V.P. 143C041,257.2,0,66,1708,GABRIELA SANCHEZ
106,C117080068,DIJE CADENA CALAVERA OJOS CORAZON CH V.P. 143C041,257.2,0,66,1708,GABRIELA SANCHEZ
101,C117080069,ARETES BOCAS SUENO SALUD V.P. 11391,223.58,0,66,1708,GABRIELA SANCHEZ
103,C117080069,ARETES BOCAS SUENO SALUD V.P. 11391,223.58,0,66,1708,GABRIELA SANCHEZ
104,C117080069,ARETES BOCAS SUENO SALUD V.P. 11391,223.58,0,66,1708,GABRIELA SANCHEZ
105,C117080069,ARETES BOCAS SUENO SALUD V.P. 11391,223.58,0,66,1708,GABRIELA SANCHEZ
106,C117080069,ARETES BOCAS SUENO SALUD V.P. 11391,223.58,0,66,1708,GABRIELA SANCHEZ
101,C117080070,COLLAR 1 HILO PINATA 5 PICOS VARIOS COLORES 23122,1002.46,0,66,1708,GABRIELA SANCHEZ
103,C117080070,COLLAR 1 HILO PINATA 5 PICOS VARIOS COLORES 23122,1002.46,0,66,1708,GABRIELA SANCHEZ
104,C117080070,COLLAR 1 HILO PINATA 5 PICOS VARIOS COLORES 23122,1002.46,0,66,1708,GABRIELA SANCHEZ
105,C117080070,COLLAR 1 HILO PINATA 5 PICOS VARIOS COLORES 23122,1002.46,0,66,1708,GABRIELA SANCHEZ
106,C117080070,COLLAR 1 HILO PINATA 5 PICOS VARIOS COLORES 23122,1002.46,0,66,1708,GABRIELA SANCHEZ
101,C117080071,COLLAR 1 HILO PIRITA DORADA CON CALACA 23C073,1344.27,0,66,1708,GABRIELA SANCHEZ
103,C117080071,COLLAR 1 HILO PIRITA DORADA CON CALACA 23C073,1344.27,0,66,1708,GABRIELA SANCHEZ
104,C117080071,COLLAR 1 HILO PIRITA DORADA CON CALACA 23C073,1344.27,0,66,1708,GABRIELA SANCHEZ
105,C117080071,COLLAR 1 HILO PIRITA DORADA CON CALACA 23C073,1344.27,0,66,1708,GABRIELA SANCHEZ
106,C117080071,COLLAR 1 HILO PIRITA DORADA CON CALACA 23C073,1344.27,0,66,1708,GABRIELA SANCHEZ
101,C117080072,ARETES SIRENITA CON FLAUTA V.P. 15321,223.58,0,66,1708,GABRIELA SANCHEZ
103,C117080072,ARETES SIRENITA CON FLAUTA V.P. 15321,223.58,0,66,1708,GABRIELA SANCHEZ
104,C117080072,ARETES SIRENITA CON FLAUTA V.P. 15321,223.58,0,66,1708,GABRIELA SANCHEZ
105,C117080072,ARETES SIRENITA CON FLAUTA V.P. 15321,223.58,0,66,1708,GABRIELA SANCHEZ
106,C117080072,ARETES SIRENITA CON FLAUTA V.P. 15321,223.58,0,66,1708,GABRIELA SANCHEZ
101,C117080073,ARETES AGAVE NO.2 V.P. 16241,699.87,0,66,1708,GABRIELA SANCHEZ
103,C117080073,ARETES AGAVE NO.2 V.P. 16241,699.87,0,66,1708,GABRIELA SANCHEZ
104,C117080073,ARETES AGAVE NO.2 V.P. 16241,699.87,0,66,1708,GABRIELA SANCHEZ
105,C117080073,ARETES AGAVE NO.2 V.P. 16241,699.87,0,66,1708,GABRIELA SANCHEZ
106,C117080073,ARETES AGAVE NO.2 V.P. 16241,699.87,0,66,1708,GABRIELA SANCHEZ
101,C117080074,ARETES AVE VOLANDO V.P. 18121,223.58,0,66,1708,GABRIELA SANCHEZ
103,C117080074,ARETES AVE VOLANDO V.P. 18121,223.58,0,66,1708,GABRIELA SANCHEZ
104,C117080074,ARETES AVE VOLANDO V.P. 18121,223.58,0,66,1708,GABRIELA SANCHEZ
105,C117080074,ARETES AVE VOLANDO V.P. 18121,223.58,0,66,1708,GABRIELA SANCHEZ
106,C117080074,ARETES AVE VOLANDO V.P. 18121,223.58,0,66,1708,GABRIELA SANCHEZ
101,C117080075,ARETES SIRENITA CON ESTRELLA V.P. 15411,290.82,0,66,1708,GABRIELA SANCHEZ
103,C117080075,ARETES SIRENITA CON ESTRELLA V.P. 15411,290.82,0,66,1708,GABRIELA SANCHEZ
104,C117080075,ARETES SIRENITA CON ESTRELLA V.P. 15411,290.82,0,66,1708,GABRIELA SANCHEZ
105,C117080075,ARETES SIRENITA CON ESTRELLA V.P. 15411,290.82,0,66,1708,GABRIELA SANCHEZ
106,C117080075,ARETES SIRENITA CON ESTRELLA V.P. 15411,290.82,0,66,1708,GABRIELA SANCHEZ
101,C117080076,ARETES ESPIRAL CH V.P. 1I092,240.39,0,66,1708,GABRIELA SANCHEZ
103,C117080076,ARETES ESPIRAL CH V.P. 1I092,240.39,0,66,1708,GABRIELA SANCHEZ
104,C117080076,ARETES ESPIRAL CH V.P. 1I092,240.39,0,66,1708,GABRIELA SANCHEZ
105,C117080076,ARETES ESPIRAL CH V.P. 1I092,240.39,0,66,1708,GABRIELA SANCHEZ
106,C117080076,ARETES ESPIRAL CH V.P. 1I092,240.39,0,66,1708,GABRIELA SANCHEZ
101,C117080077,ARETES AGAVE CH BICEL BROQUEL 16181,386.08,0,66,1708,GABRIELA SANCHEZ
103,C117080077,ARETES AGAVE CH BICEL BROQUEL 16181,386.08,0,66,1708,GABRIELA SANCHEZ
104,C117080077,ARETES AGAVE CH BICEL BROQUEL 16181,386.08,0,66,1708,GABRIELA SANCHEZ
105,C117080077,ARETES AGAVE CH BICEL BROQUEL 16181,386.08,0,66,1708,GABRIELA SANCHEZ
106,C117080077,ARETES AGAVE CH BICEL BROQUEL 16181,386.08,0,66,1708,GABRIELA SANCHEZ
101,C117080078,COLLAR 1 HILO CONFETI GUITARRA MUNECA LISTONES CH 23523,1355.47,0,66,1708,GABRIELA SANCHEZ
103,C117080078,COLLAR 1 HILO CONFETI GUITARRA MUNECA LISTONES CH 23523,1355.47,0,66,1708,GABRIELA SANCHEZ
104,C117080078,COLLAR 1 HILO CONFETI GUITARRA MUNECA LISTONES CH 23523,1355.47,0,66,1708,GABRIELA SANCHEZ
105,C117080078,COLLAR 1 HILO CONFETI GUITARRA MUNECA LISTONES CH 23523,1355.47,0,66,1708,GABRIELA SANCHEZ
106,C117080078,COLLAR 1 HILO CONFETI GUITARRA MUNECA LISTONES CH 23523,1355.47,0,66,1708,GABRIELA SANCHEZ
101,C117080079,COLLAR 1 HILO DIOPTASA AGAVE SUENO 2.1 BISEL 26543,1036.08,0,66,1708,GABRIELA SANCHEZ
103,C117080079,COLLAR 1 HILO DIOPTASA AGAVE SUENO 2.1 BISEL 26543,1036.08,0,66,1708,GABRIELA SANCHEZ
104,C117080079,COLLAR 1 HILO DIOPTASA AGAVE SUENO 2.1 BISEL 26543,1036.08,0,66,1708,GABRIELA SANCHEZ
105,C117080079,COLLAR 1 HILO DIOPTASA AGAVE SUENO 2.1 BISEL 26543,1036.08,0,66,1708,GABRIELA SANCHEZ
106,C117080079,COLLAR 1 HILO DIOPTASA AGAVE SUENO 2.1 BISEL 26543,1036.08,0,66,1708,GABRIELA SANCHEZ
101,C117080080,DIJE CADENA PINATA 5 PICOS CH CON POMPON  143125,363.66,0,66,1708,GABRIELA SANCHEZ
103,C117080080,DIJE CADENA PINATA 5 PICOS CH CON POMPON  143125,363.66,0,66,1708,GABRIELA SANCHEZ
104,C117080080,DIJE CADENA PINATA 5 PICOS CH CON POMPON  143125,363.66,0,66,1708,GABRIELA SANCHEZ
105,C117080080,DIJE CADENA PINATA 5 PICOS CH CON POMPON  143125,363.66,0,66,1708,GABRIELA SANCHEZ
106,C117080080,DIJE CADENA PINATA 5 PICOS CH CON POMPON  143125,363.66,0,66,1708,GABRIELA SANCHEZ
101,C117080081,ARETES ARBOL DE METEPEC CH V.P. 14102,643.84,0,66,1708,GABRIELA SANCHEZ
103,C117080081,ARETES ARBOL DE METEPEC CH V.P. 14102,643.84,0,66,1708,GABRIELA SANCHEZ
104,C117080081,ARETES ARBOL DE METEPEC CH V.P. 14102,643.84,0,66,1708,GABRIELA SANCHEZ
105,C117080081,ARETES ARBOL DE METEPEC CH V.P. 14102,643.84,0,66,1708,GABRIELA SANCHEZ
106,C117080081,ARETES ARBOL DE METEPEC CH V.P. 14102,643.84,0,66,1708,GABRIELA SANCHEZ
101,C117080082,ARETES AGAVE MINI CON BISEL V.P. 16165,279.61,0,66,1708,GABRIELA SANCHEZ
103,C117080082,ARETES AGAVE MINI CON BISEL V.P. 16165,279.61,0,66,1708,GABRIELA SANCHEZ
104,C117080082,ARETES AGAVE MINI CON BISEL V.P. 16165,279.61,0,66,1708,GABRIELA SANCHEZ
105,C117080082,ARETES AGAVE MINI CON BISEL V.P. 16165,279.61,0,66,1708,GABRIELA SANCHEZ
106,C117080082,ARETES AGAVE MINI CON BISEL V.P. 16165,279.61,0,66,1708,GABRIELA SANCHEZ
101,C117080083,COLLAR 3 HILOS PIEDRAS DE COLORES CON 5 PINATAS 5 PICOS 231210,3025.3,0,66,1708,GABRIELA SANCHEZ
103,C117080083,COLLAR 3 HILOS PIEDRAS DE COLORES CON 5 PINATAS 5 PICOS 231210,3025.3,0,66,1708,GABRIELA SANCHEZ
104,C117080083,COLLAR 3 HILOS PIEDRAS DE COLORES CON 5 PINATAS 5 PICOS 231210,3025.3,0,66,1708,GABRIELA SANCHEZ
105,C117080083,COLLAR 3 HILOS PIEDRAS DE COLORES CON 5 PINATAS 5 PICOS 231210,3025.3,0,66,1708,GABRIELA SANCHEZ
106,C117080083,COLLAR 3 HILOS PIEDRAS DE COLORES CON 5 PINATAS 5 PICOS 231210,3025.3,0,66,1708,GABRIELA SANCHEZ
101,C117080084,COLLAR 3 HILOS PINATA SUENO 6 JUGUETES P.V.  238518,4061.94,0,66,1708,GABRIELA SANCHEZ
103,C117080084,COLLAR 3 HILOS PINATA SUENO 6 JUGUETES P.V.  238518,4061.94,0,66,1708,GABRIELA SANCHEZ
104,C117080084,COLLAR 3 HILOS PINATA SUENO 6 JUGUETES P.V.  238518,4061.94,0,66,1708,GABRIELA SANCHEZ
105,C117080084,COLLAR 3 HILOS PINATA SUENO 6 JUGUETES P.V.  238518,4061.94,0,66,1708,GABRIELA SANCHEZ
106,C117080084,COLLAR 3 HILOS PINATA SUENO 6 JUGUETES P.V.  238518,4061.94,0,66,1708,GABRIELA SANCHEZ
101,C117080059,DIJE CADENA CALAVERA OJOS CORAZON CH 143C042,318.84,0,66,1708,GABRIELA SANCHEZ
103,C117080059,DIJE CADENA CALAVERA OJOS CORAZON CH 143C042,318.84,0,66,1708,GABRIELA SANCHEZ
104,C117080059,DIJE CADENA CALAVERA OJOS CORAZON CH 143C042,318.84,0,66,1708,GABRIELA SANCHEZ
105,C117080059,DIJE CADENA CALAVERA OJOS CORAZON CH 143C042,318.84,0,66,1708,GABRIELA SANCHEZ
106,C117080059,DIJE CADENA CALAVERA OJOS CORAZON CH 143C042,318.84,0,66,1708,GABRIELA SANCHEZ
101,C117080062,DIJE CADENA GDE CALACA VP 143C073,604.61,0,66,1708,GABRIELA SANCHEZ
103,C117080062,DIJE CADENA GDE CALACA VP 143C073,604.61,0,66,1708,GABRIELA SANCHEZ
104,C117080062,DIJE CADENA GDE CALACA VP 143C073,604.61,0,66,1708,GABRIELA SANCHEZ
105,C117080062,DIJE CADENA GDE CALACA VP 143C073,604.61,0,66,1708,GABRIELA SANCHEZ
106,C117080062,DIJE CADENA GDE CALACA VP 143C073,604.61,0,66,1708,GABRIELA SANCHEZ
101,C516290010,LIBRETA CALAVERA DIF. COLORES,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
103,C516290010,LIBRETA CALAVERA DIF. COLORES,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
104,C516290010,LIBRETA CALAVERA DIF. COLORES,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
105,C516290010,LIBRETA CALAVERA DIF. COLORES,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
106,C516290010,LIBRETA CALAVERA DIF. COLORES,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
101,C516290011,LIBRETA GDE. CATRINA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
103,C516290011,LIBRETA GDE. CATRINA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
